"provincia","id","localidad","partido","municipio","cp","latitud","longitud","id_prov_mstr"
"Tucuman","23318","EL POTRERILLO","TAFI DEL VALLE","","4137","","","90"
"Tucuman","12246","EL POTRERILLO","CHICLIGASTA","","4149","","","90"
"Tucuman","24447","EL POTRERO","TRANCAS","","4124","","","90"
"Tucuman","12247","EL POTRERO","CHICLIGASTA","","4146","","","90"
"Tucuman","24449","EL POZO","TRANCAS","","4124","","","90"
"Tucuman","23319","EL POZO","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22186","EL PRADO","CRUZ ALTA","","4184","","","90"
"Tucuman","12318","EL PUERTO","CRUZ ALTA","","4178","","","90"
"Tucuman","12110","EL PUESTITO","BURRUYACU","EL PUESTITO","4119","-26.4339190","-64.7496690","90"
"Tucuman","24450","EL PUESTITO","TRANCAS","","4124","","","90"
"Tucuman","12448","EL PUESTITO","GRANEROS","","4242","-27.8529377","-65.1008453","90"
"Tucuman","21864","EL PUESTO","CHICLIGASTA","","4149","","","90"
"Tucuman","12319","EL PUESTO","CRUZ ALTA","","4178","-26.9812400","-65.0151000","90"
"Tucuman","12111","EL PUESTO DEL MEDIO","BURRUYACU","","4187","","","90"
"Tucuman","12982","EL QUEBRACHAL","TRANCAS","","4124","","","90"
"Tucuman","12449","EL QUEBRACHITO","GRANEROS","","4242","-27.8413239","-65.3388062","90"
"Tucuman","12606","EL QUIMIL","LEALES","","4178","-27.2418209","-64.8369765","90"
"Tucuman","27868","EL REMATE","TAFI DEL VALLE","","4137","","","90"
"Tucuman","12539","EL RINCON","RIO CHICO","","4157","","","90"
"Tucuman","12320","EL RINCON","CRUZ ALTA","","4186","","","90"
"Tucuman","12112","EL RODEO","BURRUYACU","","4119","-26.6585500","-64.9314400","90"
"Tucuman","12783","EL RODEO","RIO CHICO","","4155","-27.3820667","-65.7154160","90"
"Tucuman","22859","EL RODEO","SIMOCA","","4174","","","90"
"Tucuman","22981","EL RODEO","GRANEROS","","4176","","","90"
"Tucuman","12607","EL ROSARIO","LEALES","","4113","","","90"
"Tucuman","12113","EL SAUZAL","BURRUYACU","","4151","","","90"
"Tucuman","22986","EL SAUZAL","GRANEROS","","4176","","","90"
"Tucuman","12450","EL SESTEADERO","GRANEROS","","4242","","","90"
"Tucuman","12945","EL SIAMBON","TAFI VIEJO","","4105","-26.7000008","-65.4499969","90"
"Tucuman","20781","EL SINQUIAL","BURRUYACU","","4119","-26.6430359","-64.8103638","90"
"Tucuman","24452","EL SUNCAL","TRANCAS","","4124","","","90"
"Tucuman","20782","EL SUNCHAL","BURRUYACU","EL NARANJO Y EL SUNCHAL","4119","-26.6144300","-65.0501600","90"
"Tucuman","12608","EL SUNCHO","LEALES","","4115","","","90"
"Tucuman","12540","EL SUNCHO","LA COCHA","","4164","","","90"
"Tucuman","12114","EL TAJAMAR","BURRUYACU","BENJAMIN ARAOZ Y EL TAJAMAR","4119","-26.5212400","-64.8098800","90"
"Tucuman","24454","EL TALAR","TRANCAS","","4124","","","90"
"Tucuman","22187","EL TALAR","CRUZ ALTA","","4178","-26.8029631","-65.1085172","90"
"Tucuman","12115","EL TIMBO","BURRUYACU","EL TIMBO","4101","-26.7149380","-65.1465790","90"
"Tucuman","20783","EL TIPAL","BURRUYACU","VILLA PADRE MONTI","4119","-26.5320854","-65.0307083","90"
"Tucuman","12946","EL TIRO ARGENTINO","TAFI VIEJO","","4103","","","90"
"Tucuman","12833","EL TOBAR","SIMOCA","","4174","","","90"
"Tucuman","23321","EL TORO","TAFI DEL VALLE","","4137","","","90"
"Tucuman","12451","EL TOSTADO","GRANEROS","","4242","","","90"
"Tucuman","20784","EL TRIUNFO","BURRUYACU","","4119","-26.5556259","-64.5984497","90"
"Tucuman","22636","EL TROPEZON","FAMAILLA","","4132","","","90"
"Tucuman","12784","EL TUSCAL","RIO CHICO","","4157","-27.4486600","-65.6494800","90"
"Tucuman","22998","EL VALLECITO","GRANEROS","","4176","","","90"
"Tucuman","12882","EL ZANJON","TAFI DEL VALLE","","4103","","","90"
"Tucuman","12116","EL ZAPALLAR","BURRUYACU","","4119","","","90"
"Tucuman","24456","EL ZAUZAL","TRANCAS","","4124","","","90"
"Tucuman","12947","EMBALSE EL CADILLAL","TAFI VIEJO","","4101","","","90"
"Tucuman","23006","EMBALSE RIO HONDO","GRANEROS","","4176","","","90"
"Tucuman","12321","EMPALME AGUA DULCE","CRUZ ALTA","","4178","","","90"
"Tucuman","12452","ENCRUCIJADA","GRANEROS","","4242","","","90"
"Tucuman","21865","ENSENADA","CHICLIGASTA","","4174","","","90"
"Tucuman","12609","ENTRE RIOS","LEALES","","4113","-27.1427600","-65.3378000","90"
"Tucuman","12394","ENTRE RIOS","FAMAILLA","","4166","","","90"
"Tucuman","22861","ENTRE RIOS","SIMOCA","","4174","","","90"
"Tucuman","12521","ESCABA","JUAN B ALBERDI","ESCABA","4158","-27.6684870","-65.7637298","90"
"Tucuman","23414","ESCABA DE ABAJO","JUAN B ALBERDI","ESCABA","4158","-27.6178610","-65.8175280","90"
"Tucuman","23416","ESCABA DE ARRIBA","JUAN B ALBERDI","ESCABA","4158","-27.6178608","-65.8175278","90"
"Tucuman","12453","ESCOBAS","GRANEROS","","4159","","","90"
"Tucuman","24706","ESCUELA","YERBA BUENA","","4105","","","90"
"Tucuman","22352","ESCUELA","MONTEROS","","4142","","","90"
"Tucuman","24409","ESCUELA 1","LEALES","","4168","","","90"
"Tucuman","24441","ESCUELA 1 JUNTA","LEALES","","4168","","","90"
"Tucuman","22641","ESCUELA 100","FAMAILLA","","4132","","","90"
"Tucuman","22353","ESCUELA 101","MONTEROS","","4142","","","90"
"Tucuman","24412","ESCUELA 102","LEALES","","4168","","","90"
"Tucuman","24413","ESCUELA 103","LEALES","","4168","","","90"
"Tucuman","24414","ESCUELA 104","LEALES","","4168","","","90"
"Tucuman","24417","ESCUELA 105","LEALES","","4168","","","90"
"Tucuman","22192","ESCUELA 106","CRUZ ALTA","","4178","","","90"
"Tucuman","24125","ESCUELA 107","TAFI VIEJO","","4101","","","90"
"Tucuman","22195","ESCUELA 108","CRUZ ALTA","","4178","","","90"
"Tucuman","22197","ESCUELA 109","CRUZ ALTA","","4178","","","90"
"Tucuman","24418","ESCUELA 11","LEALES","","4168","","","90"
"Tucuman","22198","ESCUELA 110","CRUZ ALTA","","4178","","","90"
"Tucuman","22200","ESCUELA 111","CRUZ ALTA","","4178","","","90"
"Tucuman","20786","ESCUELA 112","BURRUYACU","","4187","","","90"
"Tucuman","24707","ESCUELA 113","YERBA BUENA","","4105","","","90"
"Tucuman","24419","ESCUELA 114","LEALES","","4168","","","90"
"Tucuman","21866","ESCUELA 115","CHICLIGASTA","","4146","","","90"
"Tucuman","22864","ESCUELA 116","SIMOCA","","4172","","","90"
"Tucuman","21871","ESCUELA 118","CHICLIGASTA","","4146","","","90"
"Tucuman","20787","ESCUELA 118","BURRUYACU","","4187","","","90"
"Tucuman","25204","ESCUELA 12","LULES","","4128","","","90"
"Tucuman","22203","ESCUELA 12 DE OCTUBRE","CRUZ ALTA","","4178","","","90"
"Tucuman","22355","ESCUELA 121","MONTEROS","","4142","","","90"
"Tucuman","24421","ESCUELA 122","LEALES","","4168","","","90"
"Tucuman","23073","ESCUELA 123","GRANEROS","","4176","","","90"
"Tucuman","22642","ESCUELA 124","FAMAILLA","","4132","","","90"
"Tucuman","23656","ESCUELA 125","LA COCHA","","4162","","","90"
"Tucuman","22867","ESCUELA 126","SIMOCA","","4172","","","90"
"Tucuman","24458","ESCUELA 128","TRANCAS","","4124","","","90"
"Tucuman","22875","ESCUELA 129","SIMOCA","","4172","","","90"
"Tucuman","22356","ESCUELA 13","MONTEROS","","4142","","","90"
"Tucuman","25205","ESCUELA 130","LULES","","4128","","","90"
"Tucuman","22879","ESCUELA 131","SIMOCA","","4172","","","90"
"Tucuman","24424","ESCUELA 132","LEALES","","4168","","","90"
"Tucuman","22882","ESCUELA 133","SIMOCA","","4172","","","90"
"Tucuman","22935","ESCUELA 134","SIMOCA","","4172","","","90"
"Tucuman","22357","ESCUELA 135","MONTEROS","","4142","","","90"
"Tucuman","22627","ESCUELA 137","RIO CHICO","","4152","","","90"
"Tucuman","23417","ESCUELA 138","JUAN B ALBERDI","","4158","","","90"
"Tucuman","22358","ESCUELA 139","MONTEROS","","4142","","","90"
"Tucuman","22359","ESCUELA 14","MONTEROS","","4142","","","90"
"Tucuman","22628","ESCUELA 140","RIO CHICO","","4152","","","90"
"Tucuman","22206","ESCUELA 141","CRUZ ALTA","","4178","","","90"
"Tucuman","22208","ESCUELA 142","CRUZ ALTA","","4178","","","90"
"Tucuman","22360","ESCUELA 143","MONTEROS","","4142","","","90"
"Tucuman","22361","ESCUELA 144","MONTEROS","","4142","","","90"
"Tucuman","24425","ESCUELA 145","LEALES","","4168","","","90"
"Tucuman","24427","ESCUELA 146","LEALES","","4168","","","90"
"Tucuman","24428","ESCUELA 147","LEALES","","4168","","","90"
"Tucuman","22363","ESCUELA 148","MONTEROS","","4142","","","90"
"Tucuman","20788","ESCUELA 149","BURRUYACU","","4187","","","90"
"Tucuman","22936","ESCUELA 15","SIMOCA","","4172","","","90"
"Tucuman","20789","ESCUELA 150","BURRUYACU","","4187","","","90"
"Tucuman","23023","ESCUELA 151","GRANEROS","","4176","","","90"
"Tucuman","20790","ESCUELA 152","BURRUYACU","","4187","","","90"
"Tucuman","24429","ESCUELA 153","LEALES","","4168","","","90"
"Tucuman","22646","ESCUELA 154","FAMAILLA","","4132","","","90"
"Tucuman","24430","ESCUELA 156","LEALES","","4168","","","90"
"Tucuman","24432","ESCUELA 157","LEALES","","4168","","","90"
"Tucuman","23026","ESCUELA 158","GRANEROS","","4176","","","90"
"Tucuman","23659","ESCUELA 159","LA COCHA","","4162","","","90"
"Tucuman","22938","ESCUELA 16","SIMOCA","","4172","","","90"
"Tucuman","22647","ESCUELA 160","FAMAILLA","","4132","","","90"
"Tucuman","22939","ESCUELA 162","SIMOCA","","4172","","","90"
"Tucuman","24127","ESCUELA 163","TAFI VIEJO","","4101","","","90"
"Tucuman","24128","ESCUELA 164","TAFI VIEJO","","4101","","","90"
"Tucuman","22364","ESCUELA 165","MONTEROS","","4142","","","90"
"Tucuman","20791","ESCUELA 166","BURRUYACU","","4187","","","90"
"Tucuman","20792","ESCUELA 167","BURRUYACU","","4187","","","90"
"Tucuman","21867","ESCUELA 168","CHICLIGASTA","","4146","","","90"
"Tucuman","21868","ESCUELA 17","CHICLIGASTA","","4146","","","90"
"Tucuman","24461","ESCUELA 170","TRANCAS","","4124","","","90"
"Tucuman","24463","ESCUELA 171","TRANCAS","","4124","","","90"
"Tucuman","23030","ESCUELA 172","GRANEROS","","4176","","","90"
"Tucuman","20793","ESCUELA 173","BURRUYACU","","4187","","","90"
"Tucuman","24433","ESCUELA 174","LEALES","","4168","","","90"
"Tucuman","24434","ESCUELA 175","LEALES","","4168","","","90"
"Tucuman","22630","ESCUELA 176","RIO CHICO","","4152","","","90"
"Tucuman","20794","ESCUELA 177","BURRUYACU","","4187","","","90"
"Tucuman","23032","ESCUELA 178","GRANEROS","","4176","","","90"
"Tucuman","23033","ESCUELA 179","GRANEROS","","4176","","","90"
"Tucuman","21870","ESCUELA 18","CHICLIGASTA","","4146","","","90"
"Tucuman","23035","ESCUELA 180","GRANEROS","","4176","","","90"
"Tucuman","23036","ESCUELA 182","GRANEROS","","4176","","","90"
"Tucuman","22941","ESCUELA 183","SIMOCA","","4172","","","90"
"Tucuman","23039","ESCUELA 184","GRANEROS","","4176","","","90"
"Tucuman","24436","ESCUELA 185","LEALES","","4168","","","90"
"Tucuman","21872","ESCUELA 186","CHICLIGASTA","","4146","","","90"
"Tucuman","23040","ESCUELA 187","GRANEROS","","4176","","","90"
"Tucuman","23662","ESCUELA 188","LA COCHA","","4162","","","90"
"Tucuman","23042","ESCUELA 189","GRANEROS","","4176","","","90"
"Tucuman","21873","ESCUELA 19","CHICLIGASTA","","4146","","","90"
"Tucuman","23418","ESCUELA 190","JUAN B ALBERDI","","4158","","","90"
"Tucuman","23044","ESCUELA 191","GRANEROS","","4176","","","90"
"Tucuman","24437","ESCUELA 192","LEALES","","4168","","","90"
"Tucuman","22942","ESCUELA 193","SIMOCA","","4172","","","90"
"Tucuman","24439","ESCUELA 194","LEALES","","4168","","","90"
"Tucuman","24440","ESCUELA 195","LEALES","","4168","","","90"
"Tucuman","22650","ESCUELA 197","FAMAILLA","","4132","","","90"
"Tucuman","22943","ESCUELA 198","SIMOCA","","4172","","","90"
"Tucuman","22944","ESCUELA 199","SIMOCA","","4172","","","90"
"Tucuman","22945","ESCUELA 20","SIMOCA","","4172","","","90"
"Tucuman","22653","ESCUELA 200","FAMAILLA","","4132","","","90"
"Tucuman","22946","ESCUELA 201","SIMOCA","","4172","","","90"
"Tucuman","22366","ESCUELA 202","MONTEROS","","4142","","","90"
"Tucuman","22948","ESCUELA 203","SIMOCA","","4172","","","90"
"Tucuman","24464","ESCUELA 204","TRANCAS","","4124","","","90"
"Tucuman","20795","ESCUELA 205","BURRUYACU","","4187","","","90"
"Tucuman","22655","ESCUELA 206","FAMAILLA","","4132","","","90"
"Tucuman","24443","ESCUELA 207","LEALES","","4168","","","90"
"Tucuman","20796","ESCUELA 208","BURRUYACU","","4187","","","90"
"Tucuman","24444","ESCUELA 209","LEALES","","4168","","","90"
"Tucuman","22631","ESCUELA 21","RIO CHICO","","4152","","","90"
"Tucuman","24130","ESCUELA 210","TAFI VIEJO","","4101","","","90"
"Tucuman","20797","ESCUELA 211","BURRUYACU","","4187","","","90"
"Tucuman","25206","ESCUELA 212","LULES","","4128","","","90"
"Tucuman","23322","ESCUELA 213","TAFI DEL VALLE","","4137","","","90"
"Tucuman","24466","ESCUELA 214","TRANCAS","","4124","","","90"
"Tucuman","24132","ESCUELA 215","TAFI VIEJO","","4101","","","90"
"Tucuman","24510","ESCUELA 216","TRANCAS","","4124","","","90"
"Tucuman","23323","ESCUELA 217","TAFI DEL VALLE","","4137","","","90"
"Tucuman","24133","ESCUELA 218","TAFI VIEJO","","4101","","","90"
"Tucuman","24135","ESCUELA 219","TAFI VIEJO","","4101","","","90"
"Tucuman","23324","ESCUELA 22","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22211","ESCUELA 220","CRUZ ALTA","","4178","","","90"
"Tucuman","24467","ESCUELA 221","TRANCAS","","4124","","","90"
"Tucuman","25207","ESCUELA 222","LULES","","4128","","","90"
"Tucuman","24446","ESCUELA 224","LEALES","","4168","","","90"
"Tucuman","22214","ESCUELA 225","CRUZ ALTA","","4178","","","90"
"Tucuman","24448","ESCUELA 226","LEALES","","4168","","","90"
"Tucuman","24451","ESCUELA 227","LEALES","","4168","","","90"
"Tucuman","22216","ESCUELA 228","CRUZ ALTA","","4178","","","90"
"Tucuman","24455","ESCUELA 229","LEALES","","4168","","","90"
"Tucuman","23325","ESCUELA 23","TAFI DEL VALLE","","4137","","","90"
"Tucuman","24457","ESCUELA 231","LEALES","","4168","","","90"
"Tucuman","24459","ESCUELA 232","LEALES","","4168","","","90"
"Tucuman","24470","ESCUELA 233","TRANCAS","","4124","","","90"
"Tucuman","21874","ESCUELA 234","CHICLIGASTA","","4146","","","90"
"Tucuman","24462","ESCUELA 235","LEALES","","4168","","","90"
"Tucuman","22368","ESCUELA 236","MONTEROS","","4142","","","90"
"Tucuman","22950","ESCUELA 237","SIMOCA","","4172","","","90"
"Tucuman","24465","ESCUELA 238","LEALES","","4168","","","90"
"Tucuman","21875","ESCUELA 239","CHICLIGASTA","","4146","","","90"
"Tucuman","23664","ESCUELA 24","LA COCHA","","4162","","","90"
"Tucuman","22951","ESCUELA 241","SIMOCA","","4172","","","90"
"Tucuman","20798","ESCUELA 242","BURRUYACU","","4187","","","90"
"Tucuman","25208","ESCUELA 243","LULES","","4128","","","90"
"Tucuman","23666","ESCUELA 244","LA COCHA","","4162","","","90"
"Tucuman","23047","ESCUELA 245","GRANEROS","","4176","","","90"
"Tucuman","20799","ESCUELA 246","BURRUYACU","","4187","","","90"
"Tucuman","25209","ESCUELA 247","LULES","","4128","","","90"
"Tucuman","23668","ESCUELA 25","LA COCHA","","4162","","","90"
"Tucuman","24468","ESCUELA 25 DE MAYO","LEALES","","4168","","","90"
"Tucuman","20800","ESCUELA 250","BURRUYACU","","4187","","","90"
"Tucuman","25210","ESCUELA 251","LULES","","4128","","","90"
"Tucuman","25211","ESCUELA 253","LULES","","4128","","","90"
"Tucuman","25212","ESCUELA 254","LULES","","4128","","","90"
"Tucuman","24159","ESCUELA 255","TAFI VIEJO","","4101","","","90"
"Tucuman","24136","ESCUELA 256","TAFI VIEJO","","4101","","","90"
"Tucuman","22657","ESCUELA 257","FAMAILLA","","4132","","","90"
"Tucuman","22369","ESCUELA 258","MONTEROS","","4142","","","90"
"Tucuman","23419","ESCUELA 26","JUAN B ALBERDI","","4158","","","90"
"Tucuman","25213","ESCUELA 260","LULES","","4128","","","90"
"Tucuman","22659","ESCUELA 261","FAMAILLA","","4132","","","90"
"Tucuman","20801","ESCUELA 262","BURRUYACU","","4187","","","90"
"Tucuman","23420","ESCUELA 263","JUAN B ALBERDI","","4158","","","90"
"Tucuman","22632","ESCUELA 264","RIO CHICO","","4152","","","90"
"Tucuman","24472","ESCUELA 265","TRANCAS","","4124","","","90"
"Tucuman","22953","ESCUELA 266","SIMOCA","","4172","","","90"
"Tucuman","23422","ESCUELA 267","JUAN B ALBERDI","","4158","","","90"
"Tucuman","21876","ESCUELA 268","CHICLIGASTA","","4146","","","90"
"Tucuman","22954","ESCUELA 269","SIMOCA","","4172","","","90"
"Tucuman","24471","ESCUELA 27","LEALES","","4168","","","90"
"Tucuman","22219","ESCUELA 270","CRUZ ALTA","","4178","","","90"
"Tucuman","24473","ESCUELA 272","LEALES","","4168","","","90"
"Tucuman","24476","ESCUELA 273","LEALES","","4168","","","90"
"Tucuman","22634","ESCUELA 274","RIO CHICO","","4152","","","90"
"Tucuman","20802","ESCUELA 275","BURRUYACU","","4187","","","90"
"Tucuman","20803","ESCUELA 276","BURRUYACU","","4187","","","90"
"Tucuman","22221","ESCUELA 277","CRUZ ALTA","","4178","","","90"
"Tucuman","20805","ESCUELA 278","BURRUYACU","","4187","","","90"
"Tucuman","22635","ESCUELA 279","RIO CHICO","","4152","","","90"
"Tucuman","23326","ESCUELA 28","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22637","ESCUELA 280","RIO CHICO","","4152","","","90"
"Tucuman","22370","ESCUELA 281","MONTEROS","","4142","","","90"
"Tucuman","23671","ESCUELA 282","LA COCHA","","4162","","","90"
"Tucuman","22224","ESCUELA 283","CRUZ ALTA","","4178","","","90"
"Tucuman","22225","ESCUELA 284","CRUZ ALTA","","4178","","","90"
"Tucuman","22371","ESCUELA 285","MONTEROS","","4142","","","90"
"Tucuman","22956","ESCUELA 286","SIMOCA","","4172","","","90"
"Tucuman","22638","ESCUELA 287","RIO CHICO","","4152","","","90"
"Tucuman","22639","ESCUELA 288","RIO CHICO","","4152","","","90"
"Tucuman","22640","ESCUELA 289","RIO CHICO","","4152","","","90"
"Tucuman","22372","ESCUELA 29","MONTEROS","","4142","","","90"
"Tucuman","22373","ESCUELA 290","MONTEROS","","4142","","","90"
"Tucuman","22226","ESCUELA 291","CRUZ ALTA","","4178","","","90"
"Tucuman","20807","ESCUELA 292","BURRUYACU","","4187","","","90"
"Tucuman","24477","ESCUELA 293","LEALES","","4168","","","90"
"Tucuman","23673","ESCUELA 294","LA COCHA","","4162","","","90"
"Tucuman","22374","ESCUELA 297","MONTEROS","","4142","","","90"
"Tucuman","22958","ESCUELA 297","SIMOCA","","4172","","","90"
"Tucuman","22660","ESCUELA 298","FAMAILLA","","4132","","","90"
"Tucuman","24137","ESCUELA 299","TAFI VIEJO","","4101","","","90"
"Tucuman","22228","ESCUELA 3","CRUZ ALTA","","4178","","","90"
"Tucuman","20808","ESCUELA 30","BURRUYACU","","4187","","","90"
"Tucuman","24139","ESCUELA 300 LA PICADA","TAFI VIEJO","","4101","","","90"
"Tucuman","23048","ESCUELA 302","GRANEROS","","4176","","","90"
"Tucuman","23049","ESCUELA 303","GRANEROS","","4176","","","90"
"Tucuman","23052","ESCUELA 306","GRANEROS","","4176","","","90"
"Tucuman","23424","ESCUELA 307","JUAN B ALBERDI","","4158","","","90"
"Tucuman","22230","ESCUELA 308","CRUZ ALTA","","4178","","","90"
"Tucuman","24474","ESCUELA 309","TRANCAS","","4124","","","90"
"Tucuman","24478","ESCUELA 31","TRANCAS","","4124","","","90"
"Tucuman","20810","ESCUELA 310","BURRUYACU","","4187","","","90"
"Tucuman","24708","ESCUELA 311","YERBA BUENA","","4105","","","90"
"Tucuman","22233","ESCUELA 312","CRUZ ALTA","","4178","","","90"
"Tucuman","20812","ESCUELA 313","BURRUYACU","","4187","","","90"
"Tucuman","20815","ESCUELA 314","BURRUYACU","","4187","","","90"
"Tucuman","22375","ESCUELA 315","MONTEROS","","4142","","","90"
"Tucuman","23054","ESCUELA 316","GRANEROS","","4176","","","90"
"Tucuman","22959","ESCUELA 317","SIMOCA","","4172","","","90"
"Tucuman","23427","ESCUELA 318","JUAN B ALBERDI","","4158","","","90"
"Tucuman","22376","ESCUELA 319","MONTEROS","","4142","","","90"
"Tucuman","22643","ESCUELA 320","RIO CHICO","","4152","","","90"
"Tucuman","22661","ESCUELA 321","FAMAILLA","","4132","","","90"
"Tucuman","22960","ESCUELA 322","SIMOCA","","4172","","","90"
"Tucuman","24480","ESCUELA 323","LEALES","","4168","","","90"
"Tucuman","25009","ESCUELA 324","LULES","","4128","","","90"
"Tucuman","23327","ESCUELA 325","TAFI DEL VALLE","","4137","","","90"
"Tucuman","20816","ESCUELA 326","BURRUYACU","","4187","","","90"
"Tucuman","22236","ESCUELA 327","CRUZ ALTA","","4178","","","90"
"Tucuman","23429","ESCUELA 328","JUAN B ALBERDI","","4158","","","90"
"Tucuman","22237","ESCUELA 329","CRUZ ALTA","","4178","","","90"
"Tucuman","23328","ESCUELA 33","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22240","ESCUELA 330","CRUZ ALTA","","4178","","","90"
"Tucuman","20818","ESCUELA 331","BURRUYACU","","4187","","","90"
"Tucuman","22961","ESCUELA 332","SIMOCA","","4172","","","90"
"Tucuman","25010","ESCUELA 333","LULES","","4128","","","90"
"Tucuman","22242","ESCUELA 334","CRUZ ALTA","","4178","","","90"
"Tucuman","22244","ESCUELA 335","CRUZ ALTA","","4178","","","90"
"Tucuman","23329","ESCUELA 336","TAFI DEL VALLE","","4137","","","90"
"Tucuman","23330","ESCUELA 337","TAFI DEL VALLE","","4137","","","90"
"Tucuman","23331","ESCUELA 338","TAFI DEL VALLE","","4137","","","90"
"Tucuman","20822","ESCUELA 339","BURRUYACU","","4187","","","90"
"Tucuman","20823","ESCUELA 34","BURRUYACU","","4187","","","90"
"Tucuman","23333","ESCUELA 340","TAFI DEL VALLE","","4137","","","90"
"Tucuman","24479","ESCUELA 341","TRANCAS","","4124","","","90"
"Tucuman","23334","ESCUELA 342","TAFI DEL VALLE","","4137","","","90"
"Tucuman","23056","ESCUELA 343","GRANEROS","","4176","","","90"
"Tucuman","20824","ESCUELA 344","BURRUYACU","","4187","","","90"
"Tucuman","22963","ESCUELA 345","SIMOCA","","4172","","","90"
"Tucuman","23058","ESCUELA 346","GRANEROS","","4176","","","90"
"Tucuman","20826","ESCUELA 347","BURRUYACU","","4187","","","90"
"Tucuman","25011","ESCUELA 348","LULES","","4128","","","90"
"Tucuman","24482","ESCUELA 349","TRANCAS","","4124","","","90"
"Tucuman","22377","ESCUELA 35","MONTEROS","","4142","","","90"
"Tucuman","24140","ESCUELA 350","TAFI VIEJO","","4101","","","90"
"Tucuman","23431","ESCUELA 352","JUAN B ALBERDI","","4158","","","90"
"Tucuman","20827","ESCUELA 353","BURRUYACU","","4187","","","90"
"Tucuman","24483","ESCUELA 354","LEALES","","4168","","","90"
"Tucuman","23678","ESCUELA 355","LA COCHA","","4162","","","90"
"Tucuman","24484","ESCUELA 356","TRANCAS","","4124","","","90"
"Tucuman","22663","ESCUELA 356","FAMAILLA","","4132","","","90"
"Tucuman","23335","ESCUELA 357","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22966","ESCUELA 36","SIMOCA","","4172","","","90"
"Tucuman","22378","ESCUELA 361","MONTEROS","","4142","","","90"
"Tucuman","24486","ESCUELA 362","TRANCAS","","4124","","","90"
"Tucuman","23680","ESCUELA 363","LA COCHA","","4162","","","90"
"Tucuman","24485","ESCUELA 364","LEALES","","4168","","","90"
"Tucuman","21877","ESCUELA 365","CHICLIGASTA","","4146","","","90"
"Tucuman","20828","ESCUELA 366","BURRUYACU","","4187","","","90"
"Tucuman","20829","ESCUELA 368","BURRUYACU","","4187","","","90"
"Tucuman","20830","ESCUELA 369","BURRUYACU","","4187","","","90"
"Tucuman","23336","ESCUELA 37","TAFI DEL VALLE","","4137","","","90"
"Tucuman","24489","ESCUELA 370","LEALES","","4168","","","90"
"Tucuman","23337","ESCUELA 371","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22664","ESCUELA 373","FAMAILLA","","4132","","","90"
"Tucuman","23339","ESCUELA 374","TAFI DEL VALLE","","4137","","","90"
"Tucuman","20831","ESCUELA 375","BURRUYACU","","4187","","","90"
"Tucuman","23433","ESCUELA 376","JUAN B ALBERDI","","4158","","","90"
"Tucuman","23340","ESCUELA 379","TAFI DEL VALLE","","4137","","","90"
"Tucuman","23342","ESCUELA 38","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22396","ESCUELA 380","MONTEROS","","4142","","","90"
"Tucuman","24487","ESCUELA 385","TRANCAS","","4124","","","90"
"Tucuman","20832","ESCUELA 386","BURRUYACU","","4187","","","90"
"Tucuman","21878","ESCUELA 387","CHICLIGASTA","","4146","","","90"
"Tucuman","24490","ESCUELA 389","TRANCAS","","4124","","","90"
"Tucuman","25012","ESCUELA 39","LULES","","4128","","","90"
"Tucuman","23343","ESCUELA 390","TAFI DEL VALLE","","4137","","","90"
"Tucuman","22968","ESCUELA 391","SIMOCA","","4172","","","90"
"Tucuman","24491","ESCUELA 392","TRANCAS","","4124","","","90"
"Tucuman","24141","ESCUELA 393","TAFI VIEJO","","4101","","","90"
"Tucuman","20833","ESCUELA 4","BURRUYACU","","4187","","","90"
"Tucuman","22969","ESCUELA 41","SIMOCA","","4172","","","90"
"Tucuman","24493","ESCUELA 42","TRANCAS","","4124","","","90"
"Tucuman","22971","ESCUELA 43","SIMOCA","","4172","","","90"
"Tucuman","24495","ESCUELA 44","TRANCAS","","4124","","","90"
"Tucuman","24497","ESCUELA 45","TRANCAS","","4124","","","90"
"Tucuman","24499","ESCUELA 47","TRANCAS","","4124","","","90"
"Tucuman","24143","ESCUELA 48","TAFI VIEJO","","4101","","","90"
"Tucuman","20834","ESCUELA 5","BURRUYACU","","4187","","","90"
"Tucuman","23344","ESCUELA 50","TAFI DEL VALLE","","4137","","","90"
"Tucuman","25013","ESCUELA 51","LULES","","4128","","","90"
"Tucuman","24492","ESCUELA 52","LEALES","","4168","","","90"
"Tucuman","22379","ESCUELA 53","MONTEROS","","4142","","","90"
"Tucuman","22973","ESCUELA 55","SIMOCA","","4172","","","90"
"Tucuman","22246","ESCUELA 56","CRUZ ALTA","","4178","","","90"
"Tucuman","20836","ESCUELA 57","BURRUYACU","","4187","","","90"
"Tucuman","24144","ESCUELA 59","TAFI VIEJO","","4101","","","90"
"Tucuman","21879","ESCUELA 6","CHICLIGASTA","","4146","","","90"
"Tucuman","20837","ESCUELA 60","BURRUYACU","","4187","","","90"
"Tucuman","20838","ESCUELA 61","BURRUYACU","","4187","","","90"
